{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-07-13', 'time_high': '2020-07-13 19:35:20', 'time_low': '2020-07-13 11:06:30', 'open': 4.6139677044, 'high': 4.9151149646, 'low': 4.4814986656, 'close': 4.8962944035, 'volume': 28339.9968219597, 'market_cap': 0.0}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-12', 'time_high': '2021-03-12 04:02:07', 'time_low': '2021-03-12 20:13:07', 'open': 30.78320453, 'high': 31.47624697, 'low': 27.06589698, 'close': 27.98931524, 'volume': 431815755.36, 'market_cap': 3573362287.55}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-13', 'time_high': '2021-03-13 17:46:08', 'time_low': '2021-03-13 01:49:07', 'open': 27.99961995, 'high': 33.13913152, 'low': 27.0496435, 'close': 30.90908429, 'volume': 521074218.82, 'market_cap': 3946475689.34}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-14', 'time_high': '2021-03-14 09:57:07', 'time_low': '2021-03-14 23:59:07', 'open': 30.87592264, 'high': 32.17930918, 'low': 29.05876877, 'close': 29.05876877, 'volume': 312497648.67, 'market_cap': 3710525615.88}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-15', 'time_high': '2021-03-15 19:19:07', 'time_low': '2021-03-15 09:25:09', 'open': 28.98705205, 'high': 30.46322658, 'low': 27.26105631, 'close': 29.01790921, 'volume': 334277021.61, 'market_cap': 3705495664.23}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-16', 'time_high': '2021-03-16 23:58:07', 'time_low': '2021-03-16 01:07:07', 'open': 28.95025787, 'high': 33.16495151, 'low': 27.7486055, 'close': 33.08016301, 'volume': 450559778.88, 'market_cap': 4224462733.85}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-17', 'time_high': '2021-03-17 00:22:07', 'time_low': '2021-03-17 12:16:07', 'open': 33.07617896, 'high': 33.85872645, 'low': 31.00442038, 'close': 32.6458283, 'volume': 440750660.42, 'market_cap': 4169564794.12}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-18', 'time_high': '2021-03-18 17:34:07', 'time_low': '2021-03-18 07:43:07', 'open': 32.65379096, 'high': 35.61005007, 'low': 31.96622736, 'close': 33.30138899, 'volume': 439630071.9, 'market_cap': 4253508947.58}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-19', 'time_high': '2021-03-19 12:20:09', 'time_low': '2021-03-19 00:21:07', 'open': 33.26352202, 'high': 38.43785647, 'low': 31.76274347, 'close': 37.76497536, 'volume': 621681220.64, 'market_cap': 4823883283.36}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-20', 'time_high': '2021-03-20 01:25:07', 'time_low': '2021-03-20 23:59:07', 'open': 37.5875617, 'high': 39.38956331, 'low': 34.34647721, 'close': 34.34647721, 'volume': 341937806.4, 'market_cap': 4387539801.48}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-21', 'time_high': '2021-03-21 01:37:07', 'time_low': '2021-03-21 12:30:10', 'open': 34.34140006, 'high': 35.51162581, 'low': 32.11664053, 'close': 32.81172344, 'volume': 328942185.18, 'market_cap': 4191960631.26}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-22', 'time_high': '2021-03-22 11:07:07', 'time_low': '2021-03-22 22:04:07', 'open': 32.8075734, 'high': 33.54272273, 'low': 28.98901237, 'close': 29.36029323, 'volume': 310387935.5, 'market_cap': 3751257127.78}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-23', 'time_high': '2021-03-23 17:04:07', 'time_low': '2021-03-23 06:25:08', 'open': 29.30770831, 'high': 30.83659402, 'low': 28.35192533, 'close': 28.59127096, 'volume': 245730628.43, 'market_cap': 3653358605.09}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-24', 'time_high': '2021-03-24 08:17:07', 'time_low': '2021-03-24 22:28:07', 'open': 28.55329532, 'high': 30.40033519, 'low': 25.09612712, 'close': 26.05170187, 'volume': 292191840.29, 'market_cap': 3329551118.5}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-25', 'time_high': '2021-03-25 11:11:07', 'time_low': '2021-03-25 02:01:07', 'open': 25.98372349, 'high': 27.46345619, 'low': 24.64167581, 'close': 25.99776737, 'volume': 252605201.19, 'market_cap': 3322963744.36}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-26', 'time_high': '2021-03-26 18:08:07', 'time_low': '2021-03-26 00:01:08', 'open': 25.94686134, 'high': 28.87990301, 'low': 25.90781184, 'close': 28.23790912, 'volume': 232181871.51, 'market_cap': 3609557165.4}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-27', 'time_high': '2021-03-27 00:26:07', 'time_low': '2021-03-27 12:22:07', 'open': 28.24203935, 'high': 28.60502171, 'low': 26.88374183, 'close': 27.63164537, 'volume': 175964470.67, 'market_cap': 3532272875.33}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-28', 'time_high': '2021-03-28 09:41:07', 'time_low': '2021-03-28 00:35:08', 'open': 27.61724599, 'high': 29.49205677, 'low': 27.24730042, 'close': 28.69735424, 'volume': 222965831.03, 'market_cap': 3668576526.54}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-29', 'time_high': '2021-03-29 10:05:09', 'time_low': '2021-03-29 01:17:07', 'open': 28.70986638, 'high': 30.24734324, 'low': 28.26435894, 'close': 29.46956808, 'volume': 219894708.16, 'market_cap': 3769408495.52}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-30', 'time_high': '2021-03-30 07:29:07', 'time_low': '2021-03-30 02:38:07', 'open': 29.47743063, 'high': 30.78315648, 'low': 28.94251207, 'close': 29.62527615, 'volume': 221168523.5, 'market_cap': 3790034963.63}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-31', 'time_high': '2021-03-31 00:39:07', 'time_low': '2021-03-31 08:08:07', 'open': 29.61574721, 'high': 29.88647603, 'low': 26.69945799, 'close': 28.7289694, 'volume': 221774579.08, 'market_cap': 3676426975.88}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-01', 'time_high': '2021-04-01 04:01:07', 'time_low': '2021-04-01 18:20:11', 'open': 28.73258023, 'high': 29.29685735, 'low': 27.99394986, 'close': 28.41875127, 'volume': 172089242.08, 'market_cap': 3637644692.4}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-02', 'time_high': '2021-04-02 07:33:07', 'time_low': '2021-04-02 00:55:08', 'open': 28.33231489, 'high': 29.57410104, 'low': 28.04338558, 'close': 29.11760959, 'volume': 167497180.92, 'market_cap': 3727678492.65}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-03', 'time_high': '2021-04-03 08:01:07', 'time_low': '2021-04-03 22:04:07', 'open': 29.08162586, 'high': 32.7803394, 'low': 28.19956137, 'close': 28.25184756, 'volume': 424655897.09, 'market_cap': 3616902241.06}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-04', 'time_high': '2021-04-04 13:31:07', 'time_low': '2021-04-04 00:02:07', 'open': 28.29934543, 'high': 30.09362819, 'low': 27.91734837, 'close': 29.32971208, 'volume': 185849449.6, 'market_cap': 3755051237.12}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-05', 'time_high': '2021-04-05 14:45:13', 'time_low': '2021-04-05 01:03:07', 'open': 29.3103353, 'high': 32.98377296, 'low': 28.74098567, 'close': 31.24659396, 'volume': 447418401.88, 'market_cap': 4000699822.99}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-06', 'time_high': '2021-04-06 06:18:07', 'time_low': '2021-04-06 14:24:08', 'open': 31.27870806, 'high': 34.55483948, 'low': 30.20060122, 'close': 31.55449389, 'volume': 453065493.1, 'market_cap': 4040390424.03}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-07', 'time_high': '2021-04-07 09:02:07', 'time_low': '2021-04-07 19:21:13', 'open': 31.52110621, 'high': 32.69904018, 'low': 28.7043852, 'close': 29.47651125, 'volume': 337039411.27, 'market_cap': 3774411457.19}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-08', 'time_high': '2021-04-08 08:26:08', 'time_low': '2021-04-08 00:08:07', 'open': 29.58079147, 'high': 31.35803153, 'low': 29.30891399, 'close': 30.76403363, 'volume': 177272347.65, 'market_cap': 3939489658.12}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-09', 'time_high': '2021-04-09 20:15:16', 'time_low': '2021-04-09 04:37:08', 'open': 30.76032603, 'high': 32.42420791, 'low': 30.40952718, 'close': 31.53260961, 'volume': 289110798.14, 'market_cap': 4038818685.9}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-10', 'time_high': '2021-04-10 06:12:08', 'time_low': '2021-04-10 20:57:07', 'open': 31.53627949, 'high': 33.94399333, 'low': 30.88016324, 'close': 31.80380306, 'volume': 377650234.9, 'market_cap': 4083942001.66}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-11', 'time_high': '2021-04-11 18:47:08', 'time_low': '2021-04-11 13:35:09', 'open': 31.80379573, 'high': 32.36647946, 'low': 30.93572803, 'close': 31.60232242, 'volume': 211605191.58, 'market_cap': 4062600654.07}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-12', 'time_high': '2021-04-12 20:29:07', 'time_low': '2021-04-12 10:40:09', 'open': 31.66559365, 'high': 35.65488103, 'low': 31.30670881, 'close': 33.88396684, 'volume': 485683845.7, 'market_cap': 4356044335.72}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-13', 'time_high': '2021-04-13 01:49:07', 'time_low': '2021-04-13 08:43:07', 'open': 33.7982148, 'high': 34.81218661, 'low': 31.74695823, 'close': 33.67353071, 'volume': 380251185.01, 'market_cap': 4329298666.0}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-14', 'time_high': '2021-04-14 23:16:12', 'time_low': '2021-04-14 01:22:07', 'open': 33.63677819, 'high': 39.37591429, 'low': 32.97645863, 'close': 38.46286713, 'volume': 975987631.8, 'market_cap': 4945637007.75}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-15', 'time_high': '2021-04-15 03:45:09', 'time_low': '2021-04-15 17:31:07', 'open': 38.41642716, 'high': 40.80037076, 'low': 36.40646656, 'close': 37.14306412, 'volume': 578582518.4, 'market_cap': 4776091385.11}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-16', 'time_high': '2021-04-16 20:36:07', 'time_low': '2021-04-16 13:52:08', 'open': 37.02238955, 'high': 37.566324, 'low': 33.17973224, 'close': 35.63131705, 'volume': 441000849.97, 'market_cap': 4582330230.73}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-17', 'time_high': '2021-04-17 08:57:07', 'time_low': '2021-04-17 18:02:07', 'open': 35.53505225, 'high': 36.87983981, 'low': 33.90921157, 'close': 34.34145466, 'volume': 299361049.48, 'market_cap': 4416547748.52}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-18', 'time_high': '2021-04-18 00:11:07', 'time_low': '2021-04-18 03:38:07', 'open': 34.36115928, 'high': 34.69755238, 'low': 23.4115609, 'close': 29.25309314, 'volume': 586258120.31, 'market_cap': 3762224753.14}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-19', 'time_high': '2021-04-19 07:54:07', 'time_low': '2021-04-19 15:50:07', 'open': 29.28713293, 'high': 30.46057063, 'low': 25.61040406, 'close': 26.28306571, 'volume': 305510537.17, 'market_cap': 3380352539.21}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-20', 'time_high': '2021-04-20 20:18:07', 'time_low': '2021-04-20 06:57:07', 'open': 26.13611393, 'high': 28.26930918, 'low': 24.01119103, 'close': 27.34795342, 'volume': 351820081.45, 'market_cap': 3517821395.71}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-21', 'time_high': '2021-04-21 19:40:07', 'time_low': '2021-04-21 23:54:07', 'open': 27.40620277, 'high': 28.40342737, 'low': 25.85303432, 'close': 25.90350346, 'volume': 255465065.21, 'market_cap': 3332165019.79}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-22', 'time_high': '2021-04-22 16:31:07', 'time_low': '2021-04-22 21:12:07', 'open': 25.83030526, 'high': 27.73365799, 'low': 22.96560954, 'close': 24.03496221, 'volume': 293095836.0, 'market_cap': 3091931708.41}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-23', 'time_high': '2021-04-23 00:30:07', 'time_low': '2021-04-23 02:26:08', 'open': 23.98783257, 'high': 24.6738294, 'low': 20.01124644, 'close': 23.49842471, 'volume': 381922879.61, 'market_cap': 3023143473.25}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-24', 'time_high': '2021-04-24 05:26:08', 'time_low': '2021-04-24 11:13:07', 'open': 23.58330349, 'high': 23.8911444, 'low': 21.52035492, 'close': 21.77752851, 'volume': 177292845.08, 'market_cap': 2801787039.4}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-25', 'time_high': '2021-04-25 16:01:07', 'time_low': '2021-04-25 21:43:07', 'open': 21.83055791, 'high': 23.68274509, 'low': 20.46040797, 'close': 21.54312118, 'volume': 138398300.88, 'market_cap': 2771761989.7}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-26', 'time_high': '2021-04-26 23:58:08', 'time_low': '2021-04-26 00:05:07', 'open': 21.6234663, 'high': 26.47709821, 'low': 21.40692188, 'close': 26.45927753, 'volume': 264631789.76, 'market_cap': 3405967321.39}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-27', 'time_high': '2021-04-27 23:55:08', 'time_low': '2021-04-27 00:30:09', 'open': 26.46671712, 'high': 27.86209851, 'low': 25.76923691, 'close': 27.82036908, 'volume': 214406078.59, 'market_cap': 3581523488.28}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-28', 'time_high': '2021-04-28 01:25:08', 'time_low': '2021-04-28 09:30:07', 'open': 27.92023603, 'high': 29.03008601, 'low': 25.88178122, 'close': 28.32757307, 'volume': 240501700.72, 'market_cap': 3646901932.67}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-29', 'time_high': '2021-04-29 12:48:08', 'time_low': '2021-04-29 04:46:08', 'open': 28.29535655, 'high': 29.68246149, 'low': 26.63796349, 'close': 27.92986451, 'volume': 218944692.85, 'market_cap': 3595794105.83}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-04-30', 'time_high': '2021-04-30 23:56:08', 'time_low': '2021-04-30 00:19:08', 'open': 27.93089705, 'high': 32.98489012, 'low': 27.52840454, 'close': 32.91837377, 'volume': 386072187.75, 'market_cap': 4238397184.86}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-01', 'time_high': '2021-05-01 05:41:08', 'time_low': '2021-05-01 23:57:10', 'open': 32.89854516, 'high': 35.64030625, 'low': 31.76684395, 'close': 31.89084342, 'volume': 415039866.24, 'market_cap': 4106502388.0}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-02', 'time_high': '2021-05-02 20:23:08', 'time_low': '2021-05-02 04:05:08', 'open': 31.7939996, 'high': 32.65867564, 'low': 30.47229482, 'close': 31.30495715, 'volume': 241565269.87, 'market_cap': 4031658839.89}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-03', 'time_high': '2021-05-03 18:52:09', 'time_low': '2021-05-03 00:01:08', 'open': 31.32492208, 'high': 37.08235648, 'low': 31.16550563, 'close': 35.93231995, 'volume': 613797103.94, 'market_cap': 4627853822.52}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-04', 'time_high': '2021-05-04 00:01:08', 'time_low': '2021-05-04 15:19:05', 'open': 35.8765824, 'high': 36.13649537, 'low': 29.98291495, 'close': 30.36143228, 'volume': 429905095.34, 'market_cap': 3910843134.72}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-05', 'time_high': '2021-05-05 18:40:08', 'time_low': '2021-05-05 00:03:05', 'open': 30.29295544, 'high': 35.56074464, 'low': 29.83710277, 'close': 35.26311861, 'volume': 311207013.64, 'market_cap': 4542327712.67}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-06', 'time_high': '2021-05-06 17:19:08', 'time_low': '2021-05-06 03:37:08', 'open': 35.25393264, 'high': 39.2972427, 'low': 34.75200259, 'close': 37.98084272, 'volume': 615820255.81, 'market_cap': 4892695821.01}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-07', 'time_high': '2021-05-07 12:51:06', 'time_low': '2021-05-07 03:31:08', 'open': 37.97057743, 'high': 43.74395226, 'low': 36.00628302, 'close': 38.04991956, 'volume': 812137105.43, 'market_cap': 4901815366.39}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-08', 'time_high': '2021-05-08 15:02:07', 'time_low': '2021-05-08 07:13:07', 'open': 37.90199622, 'high': 39.78215236, 'low': 37.27091007, 'close': 38.32207285, 'volume': 350546181.84, 'market_cap': 4937112738.02}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-09', 'time_high': '2021-05-09 23:55:07', 'time_low': '2021-05-09 04:19:07', 'open': 38.40207007, 'high': 39.36095693, 'low': 35.33116202, 'close': 39.02163629, 'volume': 329199842.61, 'market_cap': 5028398787.19}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-10', 'time_high': '2021-05-10 07:46:07', 'time_low': '2021-05-10 20:06:06', 'open': 38.9265006, 'high': 41.77785556, 'low': 30.21927135, 'close': 34.70148697, 'volume': 528356770.42, 'market_cap': 4471965230.6}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-11', 'time_high': '2021-05-11 23:29:08', 'time_low': '2021-05-11 03:25:06', 'open': 34.69052756, 'high': 37.25491207, 'low': 32.58077099, 'close': 36.82477865, 'volume': 342073952.07, 'market_cap': 4746149383.21}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-12', 'time_high': '2021-05-12 14:56:06', 'time_low': '2021-05-12 23:59:08', 'open': 36.75679463, 'high': 41.44514982, 'low': 32.01624526, 'close': 32.01624526, 'volume': 635368557.31, 'market_cap': 4126628174.5}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-13', 'time_high': '2021-05-13 06:58:08', 'time_low': '2021-05-13 00:04:08', 'open': 32.80630563, 'high': 37.15969478, 'low': 31.04141852, 'close': 34.98024095, 'volume': 539807644.68, 'market_cap': 4508793009.71}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-14', 'time_high': '2021-05-14 16:33:09', 'time_low': '2021-05-14 06:49:07', 'open': 35.0407707, 'high': 37.9841022, 'low': 33.39003746, 'close': 36.9512021, 'volume': 343970662.79, 'market_cap': 4763137422.78}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-15', 'time_high': '2021-05-15 13:47:07', 'time_low': '2021-05-15 23:42:08', 'open': 36.95224452, 'high': 39.8306776, 'low': 34.13846755, 'close': 34.41056574, 'volume': 601746074.52, 'market_cap': 4435903856.24}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-16', 'time_high': '2021-05-16 13:50:07', 'time_low': '2021-05-16 19:55:07', 'open': 34.42939431, 'high': 39.50280403, 'low': 32.6143874, 'close': 36.51881212, 'volume': 566714442.41, 'market_cap': 4707785297.29}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-17', 'time_high': '2021-05-17 14:02:08', 'time_low': '2021-05-17 04:07:08', 'open': 36.55112603, 'high': 37.64341191, 'low': 31.96229904, 'close': 33.66225344, 'volume': 457823166.14, 'market_cap': 4339695502.88}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-18', 'time_high': '2021-05-18 11:43:08', 'time_low': '2021-05-18 00:03:14', 'open': 33.62871311, 'high': 37.67807648, 'low': 33.31674825, 'close': 36.82215669, 'volume': 369926391.01, 'market_cap': 4753460154.78}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-19', 'time_high': '2021-05-19 00:30:09', 'time_low': '2021-05-19 13:10:09', 'open': 36.97642648, 'high': 38.42449268, 'low': 18.67858344, 'close': 23.3838953, 'volume': 583118260.56, 'market_cap': 3018786326.46}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-20', 'time_high': '2021-05-20 13:20:08', 'time_low': '2021-05-20 00:58:08', 'open': 23.13392097, 'high': 28.16626063, 'low': 20.92279883, 'close': 25.19688497, 'volume': 356467352.31, 'market_cap': 3253116743.76}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-21', 'time_high': '2021-05-21 01:53:08', 'time_low': '2021-05-21 21:20:08', 'open': 25.10417292, 'high': 26.71778162, 'low': 18.45418151, 'close': 21.80176932, 'volume': 262253582.95, 'market_cap': 2814908850.63}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-22', 'time_high': '2021-05-22 01:30:08', 'time_low': '2021-05-22 19:56:08', 'open': 21.86618563, 'high': 22.17225193, 'low': 18.33552129, 'close': 18.85113953, 'volume': 159666877.43, 'market_cap': 2434016750.24}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-23', 'time_high': '2021-05-23 01:30:08', 'time_low': '2021-05-23 16:44:08', 'open': 18.84721211, 'high': 19.66555286, 'low': 12.14700274, 'close': 15.75615244, 'volume': 241105086.06, 'market_cap': 2034699692.4}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-24', 'time_high': '2021-05-24 21:36:09', 'time_low': '2021-05-24 04:45:07', 'open': 15.62591984, 'high': 20.47765852, 'low': 15.12373275, 'close': 19.41094653, 'volume': 248935735.52, 'market_cap': 2509417041.52}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-25', 'time_high': '2021-05-25 01:03:10', 'time_low': '2021-05-25 10:42:07', 'open': 19.39146444, 'high': 20.18870835, 'low': 17.09157535, 'close': 19.45080922, 'volume': 177064640.36, 'market_cap': 2517955957.38}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-26', 'time_high': '2021-05-26 07:52:07', 'time_low': '2021-05-26 19:33:07', 'open': 19.49204829, 'high': 21.44790029, 'low': 19.05719663, 'close': 20.90567553, 'volume': 183798753.02, 'market_cap': 2708771778.9}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-27', 'time_high': '2021-05-27 00:05:07', 'time_low': '2021-05-27 03:18:07', 'open': 20.83368884, 'high': 21.23142102, 'low': 18.79019032, 'close': 19.00033483, 'volume': 120995855.46, 'market_cap': 2464117323.78}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-28', 'time_high': '2021-05-28 03:58:13', 'time_low': '2021-05-28 21:45:07', 'open': 19.06722418, 'high': 19.59534254, 'low': 16.05771866, 'close': 16.73341176, 'volume': 124661584.57, 'market_cap': 2172039592.46}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-29', 'time_high': '2021-05-29 06:29:07', 'time_low': '2021-05-29 19:24:07', 'open': 16.7302972, 'high': 17.59340535, 'low': 15.20478511, 'close': 16.12749316, 'volume': 73317089.47, 'market_cap': 2095283977.14}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-30', 'time_high': '2021-05-30 10:01:09', 'time_low': '2021-05-30 01:42:07', 'open': 16.1785809, 'high': 17.43727444, 'low': 15.17151305, 'close': 16.53438644, 'volume': 66551414.27, 'market_cap': 2149588027.7}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-05-31', 'time_high': '2021-05-31 16:17:07', 'time_low': '2021-05-31 03:11:08', 'open': 16.52044716, 'high': 18.19442355, 'low': 15.71695946, 'close': 18.16131956, 'volume': 83671863.26, 'market_cap': 2362750404.88}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-06-01', 'time_high': '2021-06-01 01:00:08', 'time_low': '2021-06-01 08:48:09', 'open': 18.15763943, 'high': 18.55089582, 'low': 17.15992882, 'close': 17.77317078, 'volume': 80656520.58, 'market_cap': 2315723239.25}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-06-02', 'time_high': '2021-06-02 15:50:09', 'time_low': '2021-06-02 01:09:13', 'open': 17.75000371, 'high': 19.37306355, 'low': 17.17500284, 'close': 18.67708113, 'volume': 101921640.67, 'market_cap': 2435677956.58}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-06-03', 'time_high': '2021-06-03 11:03:15', 'time_low': '2021-06-03 02:03:09', 'open': 18.69639325, 'high': 20.68963495, 'low': 18.28283493, 'close': 20.24371446, 'volume': 118155005.54, 'market_cap': 2642034952.66}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-06-04', 'time_high': '2021-06-04 00:20:09', 'time_low': '2021-06-04 07:20:07', 'open': 20.27873348, 'high': 20.54256912, 'low': 17.45809575, 'close': 18.24740468, 'volume': 108497012.47, 'market_cap': 2383535762.88}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-06-05', 'time_high': '2021-06-05 07:20:07', 'time_low': '2021-06-05 22:00:07', 'open': 18.2593125, 'high': 19.14902231, 'low': 16.92938283, 'close': 17.25030257, 'volume': 92501651.61, 'market_cap': 2255294668.13}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-06-06', 'time_high': '2021-06-06 09:07:08', 'time_low': '2021-06-06 22:43:08', 'open': 17.23608069, 'high': 17.99011661, 'low': 17.12763478, 'close': 17.40011116, 'volume': 48841451.76, 'market_cap': 2274827055.83}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-06-07', 'time_high': '2021-06-07 01:48:07', 'time_low': '2021-06-07 23:53:07', 'open': 17.39775351, 'high': 18.05963782, 'low': 15.37960612, 'close': 15.52263999, 'volume': 129221032.06, 'market_cap': 2664941548.15}
